age,age-ch,education-num,education-ch,capital-gain,capital-gain-ch,capital-loss,capital-loss-ch,hours-per-week,hpwch
57,1,10,1,594,0,0,1,10,1
46,0,7,1,0,1,0,0,40,0
32,0,10,0,0,1,0,0,55,0
20,0,5,1,0,1,0,1,11,1
47,1,11,1,0,0,0,0,50,1
55,0,9,0,0,0,0,1,20,1
53,0,4,0,4386,1,0,0,50,0
43,1,13,1,0,0,0,1,65,1
80,0,4,1,0,1,0,1,30,0
24,0,10,1,0,0,0,0,40,0
43,1,14,1,0,0,1977,1,60,1
22,0,9,0,0,0,0,1,40,0
40,0,10,0,0,1,0,0,40,1
48,1,9,0,0,0,0,1,50,1
56,1,9,0,0,0,0,1,25,1
34,0,7,0,0,1,0,0,84,0
51,1,9,0,0,1,0,0,45,0
24,1,9,1,0,1,0,0,40,1
19,1,9,1,0,0,0,1,40,0
34,0,10,0,0,1,0,1,30,0
24,1,9,1,0,1,0,0,40,1
41,0,13,1,0,1,0,0,48,0
24,1,9,0,0,0,0,1,38,0
22,0,10,0,0,0,0,1,40,1
32,1,10,1,0,1,0,0,40,0
41,0,13,1,0,0,0,1,55,0
20,0,10,0,0,0,0,1,35,1
31,0,9,0,0,0,0,1,40,1
55,0,13,0,0,0,0,0,18,1
49,0,16,0,0,1,1902,0,60,1
26,0,13,0,0,0,0,0,40,0
27,1,9,1,0,1,0,1,70,0
35,0,9,1,0,0,0,1,40,1
40,0,9,1,0,0,0,1,60,1
59,1,10,0,0,0,0,0,34,1
61,0,10,0,0,0,0,0,45,0
31,1,9,0,0,0,0,0,40,1
43,0,14,1,0,0,0,1,60,1
61,0,3,0,0,1,2339,0,40,0
54,1,12,1,0,0,0,1,30,1
30,1,10,0,0,1,0,0,50,1
20,0,10,0,0,0,0,1,50,0
27,0,14,0,0,0,0,0,50,1
44,0,10,1,0,1,0,0,60,0
64,0,10,1,0,0,0,0,40,1
55,0,9,1,0,1,0,1,40,0
34,1,9,1,6849,0,0,0,55,0
61,1,9,0,0,0,0,1,35,1
28,0,13,0,0,1,0,0,40,1
34,1,9,1,0,1,0,1,40,1
47,1,15,1,0,1,1977,0,60,1
26,0,13,1,0,0,0,1,45,1
35,1,7,1,0,1,0,0,40,1
36,0,13,1,0,1,0,0,38,0
47,1,13,1,0,0,0,0,40,1
17,1,7,0,0,0,0,0,25,0
35,1,10,1,0,0,0,0,60,1
33,1,14,0,0,0,0,0,20,0
25,0,12,1,0,1,0,1,40,0
18,1,6,1,0,0,0,1,10,0
47,0,14,0,0,0,0,0,38,1
44,1,9,1,0,0,0,0,30,0
41,0,9,0,0,0,0,0,30,1
30,0,13,0,0,0,0,0,40,0
53,0,10,0,0,0,0,0,50,1
53,1,9,0,0,1,0,0,20,0
40,0,9,1,5013,0,0,1,20,0
24,0,10,0,0,1,2205,0,24,0
27,1,13,1,0,0,0,1,40,0
50,0,3,1,0,1,0,1,37,0
36,1,7,0,0,1,0,0,50,0
41,0,2,0,0,1,0,1,40,0
41,0,14,0,0,0,0,1,40,1
31,0,9,0,0,0,0,0,40,1
32,0,13,0,0,0,0,0,40,0
22,1,10,1,0,0,0,1,48,0
22,0,6,1,0,1,0,1,40,0
18,1,8,0,0,1,0,0,30,0
39,1,13,1,0,0,0,0,30,1
38,1,9,1,0,1,0,1,55,0
35,0,9,0,0,0,0,0,40,0
23,0,10,1,0,1,0,1,40,1
54,0,13,0,0,1,0,1,40,1
36,0,14,1,0,1,0,1,60,1
63,1,9,1,0,1,0,0,55,1
39,0,10,1,0,0,0,0,48,1
57,0,10,1,0,0,0,1,60,0
58,1,15,1,0,1,1977,0,50,0
29,0,13,1,0,1,0,0,40,1
17,0,7,0,0,0,0,1,20,1
40,1,9,1,0,1,0,0,40,1
69,0,10,0,0,1,0,0,15,1
28,0,6,0,0,1,0,0,40,1
38,0,5,1,0,0,0,0,40,1
44,1,15,1,14084,0,0,0,40,0
45,1,15,0,0,0,1726,0,40,1
33,0,13,1,0,0,0,1,40,1
41,0,10,1,0,1,1485,0,40,1
37,1,9,1,7688,1,0,0,60,0
50,0,10,0,0,1,0,1,45,1
48,0,13,1,0,1,0,0,50,1
26,0,9,0,0,1,0,1,40,0
36,1,10,1,0,1,0,0,60,0
21,1,10,0,0,0,0,0,37,0
37,0,12,1,0,0,0,0,40,0
20,1,10,0,0,1,0,0,20,0
54,0,9,0,0,1,0,0,30,0
28,0,9,1,0,1,0,1,40,0
27,1,10,1,0,1,0,1,40,1
33,0,11,0,0,0,0,1,40,0
46,0,9,0,0,0,0,1,40,0
28,0,7,0,0,1,0,1,58,1
17,1,6,0,0,1,0,1,40,1
40,0,15,1,0,1,2444,1,45,0
47,0,14,1,0,1,0,1,40,1
44,0,2,1,0,1,0,1,40,0
25,1,8,0,0,1,0,1,43,1
35,0,13,0,0,0,0,1,55,1
29,0,10,0,0,0,0,1,25,0
30,1,9,0,0,0,0,1,40,0
30,1,10,0,0,1,0,0,40,1
56,1,4,0,0,1,0,0,40,0
25,0,13,1,0,0,0,0,30,1
28,0,9,1,0,0,0,0,40,1
43,0,5,0,0,1,0,0,40,0
47,0,9,0,0,1,0,1,60,1
46,0,13,1,0,0,0,1,40,0
41,0,14,1,0,1,0,0,35,1
38,1,12,0,7688,0,0,1,33,0
29,1,9,1,0,0,0,0,40,1
25,1,3,0,0,1,0,1,40,0
56,0,7,0,0,1,0,1,45,0
31,0,4,1,0,1,0,1,40,0
22,1,7,0,0,0,0,0,40,1
31,1,9,1,0,0,0,1,40,1
28,0,10,0,0,0,0,0,40,0
53,0,13,0,0,0,0,0,40,1
45,1,14,1,0,1,0,0,50,1
71,1,1,0,0,0,0,1,10,0
65,1,9,0,0,1,0,0,40,1
39,1,9,1,7298,0,0,0,50,1
19,0,9,0,0,1,0,0,40,1
34,0,13,1,0,1,0,0,40,1
36,0,9,1,0,1,0,1,45,0
40,1,9,0,0,0,0,0,40,1
90,1,10,1,0,1,0,1,40,0
56,1,15,0,0,1,0,0,16,0
21,1,9,0,0,1,0,0,40,0
48,1,13,0,0,1,0,0,45,1
45,1,10,0,0,0,0,0,27,1
46,0,9,1,0,1,0,1,40,1
64,0,6,0,0,1,0,0,35,0
29,0,14,1,0,0,0,1,40,0
22,0,9,1,0,1,0,1,30,1
47,1,9,1,0,0,0,1,48,0
67,1,13,1,0,1,2392,1,75,1
43,1,9,0,0,1,0,0,40,0
42,1,10,0,0,0,0,1,40,0
31,0,10,1,0,0,1672,0,50,0
53,0,7,1,0,1,0,1,40,0
81,1,5,0,2062,1,0,0,5,0
33,1,9,0,0,0,1138,1,40,1
17,1,8,1,0,1,0,0,8,0
55,1,15,1,0,1,0,0,50,1
28,0,9,0,0,1,0,1,30,1
24,0,10,1,0,0,0,0,40,1
40,1,9,1,0,1,0,0,45,0
30,1,14,0,0,1,0,1,40,1
24,1,7,1,0,1,0,1,40,1
26,0,14,0,0,1,0,1,40,0
38,1,10,1,0,1,0,0,38,1
30,1,9,0,0,0,0,0,40,0
33,1,13,0,0,0,0,0,50,1
40,0,9,1,0,0,0,0,60,0
63,0,9,1,0,1,0,1,98,0
23,0,4,1,0,0,0,1,36,0
56,0,9,1,0,1,0,1,40,1
42,0,11,1,0,1,0,0,60,1
40,1,9,0,0,1,0,1,40,1
49,1,12,1,0,1,1902,0,40,1
35,1,9,0,0,1,0,1,40,0
52,1,9,1,0,0,0,1,35,0
28,0,13,0,0,1,0,0,40,0
35,0,6,1,0,0,0,1,70,1
21,0,10,0,0,0,0,1,5,0
43,0,9,1,0,0,0,0,35,1
32,0,11,0,0,1,0,0,2,1
29,1,15,0,0,0,0,1,50,1
23,0,13,0,0,0,0,1,25,0
50,0,10,1,0,1,1740,1,48,1
34,0,10,0,0,1,0,0,40,0
19,1,9,0,0,1,0,1,40,0
47,0,7,1,0,0,0,0,40,0
37,1,10,1,0,0,0,1,40,0
25,1,9,0,0,1,0,0,35,0
75,0,10,1,0,0,0,1,35,1
24,0,9,1,0,1,0,1,40,0
28,1,13,1,0,1,0,1,20,1
17,1,7,1,0,0,0,0,16,1
31,0,9,1,0,0,0,1,40,1
31,1,1,1,0,1,0,1,35,0
18,0,9,1,0,1,0,0,10,1
45,1,13,1,0,1,0,0,55,1
31,1,9,0,0,1,0,1,42,0
27,1,13,0,0,0,0,0,42,1
48,0,10,1,0,1,1669,1,38,1
22,1,9,0,0,0,0,0,22,1
34,1,13,0,0,0,0,0,30,1
26,1,9,0,0,1,0,1,40,1
53,1,10,0,0,1,0,1,40,0
60,1,13,0,0,1,0,0,35,0
49,0,14,1,0,0,0,1,50,0
40,1,10,1,0,0,0,0,40,1
48,1,6,0,0,0,0,1,80,0
23,1,13,0,0,0,0,0,50,0
68,0,4,0,0,1,0,1,10,0
42,1,11,0,0,0,0,0,40,0
37,0,9,1,0,0,0,0,85,1
27,0,9,1,0,1,0,0,45,1
38,0,10,1,0,0,0,0,44,1
27,0,9,0,0,1,0,1,35,1
75,0,9,0,0,0,0,0,40,1
49,0,13,0,0,1,0,0,52,0
27,0,10,0,0,1,0,1,20,0
36,1,13,0,0,1,0,0,50,1
36,1,13,1,3103,0,0,1,45,0
35,0,9,0,0,0,0,0,35,1
36,1,9,1,0,0,0,1,40,0
53,0,7,0,0,0,0,1,40,0
27,0,10,1,0,0,0,0,40,1
34,0,9,1,3325,0,0,1,35,1
61,0,10,0,0,1,0,0,44,1
29,0,9,1,0,1,0,1,56,1
40,0,10,1,0,1,0,0,35,1
37,0,14,0,0,1,0,0,40,1
22,0,5,1,0,0,0,1,30,1
43,0,10,0,0,1,0,1,40,1
55,1,9,1,0,1,0,0,30,1
28,0,10,1,0,0,0,1,40,1
23,1,13,0,0,0,0,1,30,0
64,1,7,1,0,0,0,0,40,1
46,1,10,1,0,1,0,1,40,1
29,0,10,0,0,0,0,0,40,0
44,0,14,1,0,1,0,0,48,1
20,0,10,1,0,0,0,0,25,0
62,0,10,0,0,1,0,0,40,0
49,0,11,0,0,0,0,1,35,1
29,0,6,1,0,1,0,0,40,1
35,1,13,0,0,1,0,0,60,1
39,1,7,1,0,1,0,0,30,0
39,1,13,0,0,1,0,0,45,1
37,0,9,1,0,0,0,1,32,1
38,0,9,1,2829,1,0,1,30,0
72,1,9,0,0,0,0,0,8,1
31,1,4,0,0,1,0,1,40,1
55,1,4,1,0,0,0,1,60,0
38,1,10,1,0,1,0,1,40,0
33,0,10,1,0,0,0,1,25,1
25,1,12,0,0,1,0,1,40,0
19,1,10,0,0,0,0,1,30,0
37,1,11,0,0,1,0,1,52,0
49,1,10,1,0,1,0,0,35,1
26,0,9,0,0,1,0,0,40,1
35,0,9,0,0,0,0,1,43,0
44,0,9,1,0,0,0,0,60,0
37,0,14,0,0,0,0,0,45,1
42,0,13,0,0,0,0,0,45,1
64,1,16,1,4787,1,0,0,40,1
28,0,9,1,0,1,0,1,40,1
35,1,9,0,4650,0,0,1,50,1
40,1,13,0,0,1,0,0,40,1
55,1,13,0,0,1,0,1,40,1
21,1,9,1,0,0,0,1,65,0
49,0,10,0,0,1,0,0,40,0
51,0,16,0,0,0,0,0,40,0
57,1,15,0,0,0,1902,1,40,1
51,1,13,0,0,0,0,1,40,1
38,0,6,1,0,1,0,0,40,1
24,0,9,0,0,1,1762,0,32,1
45,0,9,1,0,0,0,0,40,0
28,1,9,1,0,1,0,1,45,1
42,1,15,0,0,1,2415,1,60,0
22,1,10,0,0,1,0,1,40,1
28,1,14,1,0,1,0,0,40,0
60,0,9,0,0,1,0,1,40,1
31,1,9,1,0,0,2238,0,40,0
47,1,10,1,0,1,0,1,75,0
40,0,9,0,0,0,0,0,25,0
30,1,9,0,0,1,0,1,60,0
61,0,14,1,0,1,0,0,60,1
71,0,13,0,0,1,0,1,6,1
42,1,9,0,0,0,0,0,40,1
44,1,8,0,0,0,0,1,55,0
46,1,10,1,0,1,0,1,60,1
50,0,15,0,0,1,0,0,52,0
27,0,13,0,0,0,0,1,9,1
40,1,11,0,0,1,0,1,15,0
21,1,10,1,0,1,0,1,40,0
25,1,9,0,0,1,0,1,35,1
61,1,3,1,0,1,1876,0,56,0
54,1,10,0,0,1,0,1,30,0
31,0,13,1,0,0,0,0,40,0
53,0,10,0,0,0,0,1,30,1
39,0,12,0,15024,0,0,0,55,0
57,1,15,0,15024,1,0,1,50,1
48,1,13,0,0,1,0,0,44,1
30,0,10,0,0,1,0,1,56,0
35,0,9,0,0,1,0,0,60,1
42,0,9,1,0,1,0,0,50,0
34,0,9,0,0,1,0,0,40,1
59,0,9,0,0,1,0,0,40,0
69,1,6,1,0,1,0,0,20,0
29,0,10,1,0,1,0,0,40,1
40,1,9,0,0,1,0,0,40,0
21,1,10,1,0,1,0,0,15,1
40,0,12,1,0,0,0,1,40,1
43,0,10,0,0,1,0,0,40,0
36,0,9,0,0,1,0,1,40,1
41,0,9,1,0,1,0,0,40,0
72,1,9,0,0,0,0,0,30,0
20,0,10,1,0,1,0,1,30,1
41,1,13,0,0,0,0,1,40,0
34,0,10,1,0,0,0,0,50,0
48,0,7,0,0,1,0,1,40,1
27,1,9,0,0,0,0,1,40,1
35,1,10,0,15024,1,0,0,60,0
28,0,9,0,0,1,0,0,40,0
27,0,9,1,0,0,0,0,40,0
20,0,10,1,0,0,0,0,40,1
18,1,10,0,0,1,0,0,15,0
32,1,13,0,0,1,0,1,40,1
38,0,14,0,0,1,0,0,60,0
23,0,10,0,0,1,0,1,40,0
28,0,13,0,0,0,0,1,45,1
40,0,15,1,0,0,0,0,38,1
35,0,9,1,0,0,0,1,40,1
74,0,10,1,0,1,0,0,40,1
28,0,9,1,0,1,0,0,40,1
23,1,10,0,0,0,0,1,30,0
20,1,10,1,0,1,2258,1,10,1
44,1,9,1,0,1,0,1,56,0
46,1,9,0,0,1,0,0,25,1
20,1,10,0,0,0,0,0,40,1
51,1,13,1,15024,0,0,1,50,1
40,0,10,1,0,1,0,0,40,1
48,0,15,1,0,0,1977,1,40,1
60,0,5,0,0,0,1672,0,84,1
48,0,13,1,0,0,0,1,40,0
46,0,13,0,0,0,0,0,70,1
48,0,13,0,0,1,0,0,40,0
22,1,9,0,0,1,0,0,35,1
24,0,13,0,0,0,0,1,40,0
45,1,10,0,0,1,0,0,40,0
18,1,8,0,0,0,0,1,35,0
39,1,9,0,0,1,0,1,40,0
65,0,9,0,0,1,2352,1,65,0
22,0,10,0,0,0,0,0,40,1
20,1,10,0,0,1,0,1,20,1
28,1,10,1,0,1,0,0,40,0
46,0,15,0,99999,0,0,0,50,1
42,0,13,1,0,0,1977,1,48,0
61,0,16,0,0,0,0,0,40,1
28,0,10,1,7688,0,0,0,50,1
18,1,10,0,0,1,0,1,20,0
24,0,13,1,0,0,0,1,40,0
45,0,16,1,0,1,0,0,56,1
24,0,9,1,0,1,0,0,40,0
44,1,13,0,15024,1,0,0,50,1
20,0,10,1,0,1,0,1,30,0
35,0,10,0,2829,0,0,0,55,0
52,1,13,1,0,1,0,1,60,0
25,0,12,0,2354,0,0,0,45,0
19,1,3,1,0,1,0,0,36,0
35,0,13,0,0,0,0,0,20,1
54,1,10,1,0,0,0,1,40,1
21,1,10,1,0,1,0,0,40,1
26,1,9,1,0,0,0,0,40,1
42,0,11,0,0,1,0,1,40,0
19,1,10,1,0,1,0,0,40,0
55,0,14,1,0,0,1977,0,50,0
44,0,9,1,0,1,0,0,40,1
25,0,13,1,0,1,0,1,55,0
26,1,10,1,0,1,0,0,40,1
64,1,12,0,0,1,0,0,40,1
41,1,7,0,0,1,0,1,40,0
25,0,10,1,0,0,0,1,40,1
43,1,10,1,0,0,0,1,40,1
45,0,9,0,10520,0,0,1,48,1
48,1,13,0,0,0,0,1,44,1
60,0,9,1,0,1,0,1,40,0
45,0,10,1,0,1,0,1,50,1
51,1,6,0,0,1,1977,0,40,1
37,1,9,1,0,0,0,1,40,1
22,1,10,0,0,1,0,1,30,0
44,0,9,1,0,1,0,0,65,0
27,0,9,1,0,0,0,0,50,1
47,1,9,1,0,0,0,0,40,0
32,1,14,0,0,1,1977,1,40,1
40,1,13,1,0,1,0,1,50,1
41,0,9,1,0,0,0,0,40,1
32,1,6,0,0,0,0,0,40,1
26,0,13,0,0,1,0,0,40,1
47,1,10,1,0,1,0,0,40,1
55,1,9,0,0,1,0,0,45,1
38,0,9,1,0,0,0,0,40,1
24,0,13,0,0,1,0,1,15,1
64,1,16,0,0,0,0,0,25,1
56,0,13,0,0,0,0,1,40,0
41,0,9,1,0,1,0,0,49,1
33,1,9,0,7298,0,0,0,45,0
33,0,15,1,0,1,0,1,42,1
21,0,10,1,0,1,0,0,40,0
59,0,9,0,0,1,0,0,40,0
58,1,11,0,0,1,0,0,40,0
43,1,14,1,0,1,0,0,40,0
21,1,9,0,0,1,0,0,40,0
45,0,9,0,0,0,0,1,40,0
53,0,9,0,0,0,0,1,50,0
41,1,15,0,0,0,0,1,50,0
27,1,6,0,0,0,0,0,40,0
53,1,10,0,0,1,0,1,50,0
38,0,14,1,0,0,0,0,35,0
31,1,13,0,0,0,0,0,70,0
41,0,9,1,0,1,0,0,35,1
22,0,10,0,0,0,0,0,40,1
43,0,14,1,0,1,0,1,60,0
41,0,10,1,0,0,0,0,40,0
27,0,10,1,0,0,0,0,35,1
41,1,10,0,0,1,0,1,40,1
36,0,15,0,99999,0,0,0,45,1
49,0,13,0,0,1,0,1,40,0
20,0,9,0,0,1,0,0,45,0
58,0,9,0,0,0,0,0,45,1
35,0,8,1,0,0,0,1,40,1
30,1,9,1,0,0,0,1,40,0
21,1,9,0,0,0,0,1,40,0
29,1,12,0,0,1,0,0,45,0
40,0,9,1,0,0,0,0,40,0
54,1,13,0,0,1,0,1,40,1
35,0,13,0,0,1,0,1,60,1
35,0,13,0,0,0,0,1,50,1
40,1,13,1,0,0,0,1,40,1
59,0,9,1,0,1,0,1,40,0
43,0,10,0,0,1,0,1,50,0
39,0,6,0,0,0,0,1,60,0
51,1,4,0,0,1,0,1,30,1
71,1,10,1,2964,1,0,0,60,1
33,1,8,0,0,1,0,1,40,0
28,1,9,0,0,0,0,1,35,0
30,1,9,0,0,0,0,0,40,1
20,0,3,0,0,1,0,0,40,0
51,1,9,1,0,1,0,1,50,1
39,0,9,1,0,0,0,1,40,0
62,0,10,1,0,1,0,0,40,0
37,1,9,1,0,1,0,1,60,1
28,1,5,0,0,0,0,0,50,0
23,0,9,0,0,1,0,0,48,0
39,0,13,0,0,0,0,1,30,1
50,0,13,0,0,1,0,1,65,1
31,1,4,1,0,1,0,1,40,1
45,0,13,0,0,0,1977,0,50,0
23,1,13,0,0,0,0,0,40,0
47,0,6,0,0,0,0,0,40,0
59,0,9,1,0,0,0,0,18,1
32,1,12,0,0,1,0,1,40,1
82,0,4,1,0,0,0,0,5,0
49,0,13,1,0,0,2415,1,55,1
74,1,9,0,0,0,0,1,17,0
22,0,10,0,0,0,0,0,35,1
32,1,10,1,0,0,0,0,55,1
34,0,13,0,0,0,0,1,50,0
59,0,13,0,0,0,0,1,60,0
36,0,13,1,0,0,0,0,50,1
59,0,7,0,0,1,0,0,40,1
47,1,13,0,0,0,0,0,70,0
53,1,9,0,0,1,2002,0,45,1
25,1,10,0,0,1,0,0,35,0
44,1,13,0,0,1,0,0,65,1
57,0,15,1,15024,0,0,0,35,1
42,0,13,0,0,1,1902,0,80,1
58,1,6,1,0,1,0,1,40,0
39,0,13,0,3464,0,0,0,40,0
32,1,9,0,0,1,0,1,40,0
45,1,4,0,0,1,0,1,48,1
47,1,13,1,0,0,0,1,35,0
52,0,10,1,0,0,0,1,50,1
56,0,2,0,0,0,0,1,25,1
52,1,9,0,0,0,0,1,40,1
34,1,9,0,0,1,0,0,35,1
36,1,4,1,0,0,0,1,35,0
41,0,9,1,0,1,0,0,40,0
30,1,10,0,0,1,0,0,40,0
44,1,13,0,0,0,0,0,40,1
17,0,10,1,0,0,0,1,40,0
34,0,10,1,0,0,0,0,40,1
41,0,10,0,0,0,0,1,40,1
29,1,9,1,0,0,0,0,40,0
25,1,5,0,0,1,0,0,48,0
42,1,13,0,0,0,0,0,40,0
48,0,10,1,3103,1,0,0,40,1
26,0,11,0,0,1,0,0,55,1
64,0,9,0,20051,0,0,1,40,1
46,1,13,0,0,1,0,0,45,0
38,0,13,0,0,1,1887,0,50,0
49,0,7,0,0,1,0,1,40,1
23,1,10,0,0,0,0,0,20,1
46,1,13,1,0,0,0,1,40,0
30,0,9,1,0,1,0,1,55,1
49,0,9,0,0,0,0,1,40,1
47,1,11,0,0,0,0,1,40,0
44,0,13,1,0,1,0,0,50,1
31,1,9,1,0,1,1669,1,50,1
19,0,9,1,0,1,0,1,50,0
45,1,12,0,5455,1,0,1,38,1
34,1,13,0,0,0,1848,1,40,0
26,0,9,1,0,1,0,1,40,0
38,0,9,0,0,1,0,1,40,1
31,0,10,0,0,1,0,0,43,0
36,0,12,0,0,0,0,1,50,1
31,1,13,0,0,1,0,0,60,1
30,0,13,0,0,0,0,0,40,1
37,0,9,1,0,1,0,1,40,0
30,1,13,1,0,1,0,1,50,0
21,1,9,1,0,1,0,0,30,1
73,1,6,0,0,0,0,1,10,1
38,1,14,0,0,0,0,0,40,1
30,0,6,0,0,0,0,1,50,1
33,0,9,0,0,1,0,0,50,1
52,0,13,1,7688,0,0,0,40,0
58,1,10,1,0,1,0,1,46,1
34,1,14,1,0,1,0,0,50,0
35,1,9,0,0,1,0,1,40,1
59,0,9,1,0,0,0,0,40,1
45,0,13,1,0,0,0,1,40,1
27,1,10,1,0,0,0,0,48,0
31,0,16,1,0,0,0,0,50,0
45,0,10,0,0,1,0,0,50,0
40,1,9,0,0,0,0,1,25,1
27,0,15,1,0,1,0,1,40,1
19,1,9,0,0,0,0,1,20,1
29,1,3,0,0,0,0,1,25,0
34,0,10,0,0,0,0,0,72,0
32,1,12,0,0,1,0,1,40,0
49,1,7,0,0,1,0,1,40,1
33,0,7,0,0,1,0,0,40,0
74,0,4,0,0,1,0,1,2,1
62,0,13,1,0,0,0,1,50,1
39,1,9,0,0,1,0,0,40,0
43,1,9,0,0,0,0,0,40,1
22,0,10,1,0,0,0,0,60,1
24,0,9,0,0,0,0,1,45,1
76,1,9,1,0,1,0,0,40,0
25,1,10,1,0,0,0,0,40,1
19,1,10,0,0,1,0,1,28,0
31,0,12,1,0,1,0,0,41,1
53,1,7,1,0,0,0,0,40,0
61,0,9,1,0,1,0,1,3,1
47,1,13,1,0,0,0,1,40,1
37,1,9,1,0,1,0,1,45,0
50,0,13,1,0,1,0,0,30,1
27,1,10,0,0,1,0,0,44,1
58,0,9,1,0,0,0,1,40,0
43,0,9,1,0,0,0,1,40,1
39,1,12,1,0,1,0,1,40,0
36,1,10,1,0,0,0,1,35,1
56,0,13,0,0,1,0,1,50,1
26,1,9,1,0,0,0,0,55,0
23,0,13,0,0,1,0,0,38,0
47,1,7,1,0,1,0,1,40,0
68,0,8,0,0,1,0,1,30,0
47,1,10,0,0,1,0,1,40,1
45,1,10,1,7688,0,0,1,40,1
26,1,10,0,0,1,0,1,60,1
20,0,9,1,0,0,1590,1,40,1
46,0,10,0,0,1,0,0,40,1
37,0,12,0,0,1,0,1,50,0
37,1,10,0,0,1,0,1,45,0
43,1,10,1,0,1,0,1,42,1
59,1,14,0,0,1,0,1,40,1
39,0,9,1,0,0,0,1,40,1
32,1,10,1,0,0,1590,0,54,0
63,1,10,1,0,0,0,0,16,0
45,1,13,1,0,0,0,0,60,0
59,1,13,0,0,0,0,1,40,1
36,0,8,0,0,1,0,0,35,1
26,1,9,0,0,0,0,0,40,0
34,0,9,0,0,1,0,1,40,0
41,0,9,0,0,1,0,0,40,1
26,1,9,0,0,1,0,1,40,0
53,1,9,0,0,1,0,1,40,1
33,0,9,0,0,0,0,1,35,1
46,1,13,0,0,0,0,0,50,1
79,0,9,1,0,1,0,0,30,1
31,0,9,0,0,1,0,0,40,1
24,1,9,1,0,0,0,0,40,1
57,1,9,1,0,0,0,1,62,1
40,1,9,1,0,0,0,0,47,1
41,0,11,1,0,1,2179,0,84,0
20,0,10,1,0,0,0,1,26,0
45,1,7,1,0,1,0,1,40,1
27,1,11,0,0,0,0,0,40,1
36,1,3,1,0,0,0,0,40,1
30,0,9,0,0,1,0,0,40,1
36,1,13,0,0,0,0,0,40,1
25,0,9,0,0,0,0,0,40,0
30,1,10,1,0,0,1719,1,25,1
31,1,9,0,0,0,0,1,40,0
49,1,9,1,7688,1,0,1,45,1
26,0,7,0,0,0,0,1,20,1
25,0,13,1,0,1,0,1,40,1
29,1,11,0,0,1,0,0,40,0
24,1,10,1,3325,0,0,0,52,1
41,0,9,0,0,1,0,1,40,1
35,1,14,0,0,0,0,0,40,0
57,1,13,0,0,1,0,1,40,1
21,0,7,1,0,1,0,1,40,1
29,1,6,1,0,1,0,1,32,0
36,0,10,0,0,1,0,0,40,0
20,1,10,0,0,0,0,1,25,1
51,1,13,0,0,1,0,0,40,1
39,0,7,1,0,1,0,1,40,0
36,1,13,0,5013,1,0,1,50,0
40,1,15,0,99999,0,0,0,70,1
61,0,9,0,0,0,0,0,50,1
38,1,15,1,0,0,0,0,60,0
20,1,10,1,0,0,0,0,35,1
21,1,9,1,0,0,0,1,35,1
40,0,9,1,0,1,0,1,40,1
46,1,6,1,0,0,0,1,45,1
21,0,10,1,0,1,0,0,54,0
35,1,6,0,0,1,0,0,50,1
39,1,13,1,0,0,0,1,40,0
38,1,9,0,0,1,0,1,60,1
30,1,9,0,0,1,0,0,40,1
28,0,5,1,0,0,0,0,40,1
32,0,13,0,0,0,0,0,40,1
46,0,11,0,0,0,0,1,40,1
40,1,11,1,0,0,0,0,40,0
47,1,9,0,15024,0,0,1,40,1
44,1,6,0,0,0,0,1,40,1
38,1,9,0,3464,1,0,0,40,0
51,0,9,0,0,0,0,1,20,1
46,0,13,1,0,0,0,1,40,0
51,1,16,1,15024,1,0,1,60,1
45,0,16,1,15020,0,0,0,40,1
20,1,10,0,0,1,0,0,20,0
44,0,13,0,0,0,0,0,45,1
33,1,11,1,0,0,0,0,45,1
18,1,9,1,0,0,0,1,30,1
61,0,15,0,0,0,0,0,40,1
50,1,13,0,0,1,0,1,40,1
47,0,9,1,0,0,0,1,40,1
34,0,13,1,0,0,0,1,50,1
53,0,9,0,0,0,0,0,60,0
39,1,10,0,0,0,0,1,40,0
58,0,9,0,0,0,0,0,40,0
66,1,9,1,0,0,0,1,18,0
26,0,7,0,0,0,0,0,50,0
41,0,3,0,0,0,0,0,40,0
47,1,10,0,0,0,0,0,40,0
31,0,11,1,0,1,0,0,40,0
52,0,10,0,0,1,0,1,40,0
29,1,12,1,0,1,0,0,50,0
43,0,5,0,0,1,0,0,50,0
42,0,14,1,0,0,0,0,40,0
35,0,10,1,0,0,0,0,30,0
41,0,9,0,2885,1,0,1,40,0
34,0,13,0,7298,1,0,1,60,1
52,0,10,1,0,0,0,1,40,1
61,0,10,1,0,1,0,0,40,1
39,1,9,1,0,1,0,1,40,1
19,0,10,0,0,0,0,1,25,1
46,1,13,1,7688,0,0,1,40,0
39,1,10,0,0,0,0,1,45,0
22,1,10,0,0,1,0,0,50,1
30,0,9,0,0,1,0,1,40,1
40,0,11,0,0,1,0,1,32,0
43,0,13,1,3325,0,0,0,40,1
37,1,3,1,0,1,0,0,36,1
23,0,12,1,0,0,0,0,20,1
39,0,12,1,0,0,0,1,59,1
54,0,14,1,0,1,0,0,40,0
46,1,10,0,0,1,0,1,60,1
20,0,10,1,0,1,0,1,40,1
50,1,13,0,0,0,0,1,50,0
17,1,6,0,0,0,0,0,15,0
36,0,9,1,0,1,0,0,40,0
37,1,9,0,0,0,0,1,45,1
53,0,9,0,0,0,0,0,38,0
50,0,9,0,0,1,0,0,40,0
38,1,9,1,0,0,0,0,40,0
63,0,9,0,0,0,0,1,32,0
